,house_type,house_size,location,price,numBathrooms,numBalconies,verificationDate,SecurityDeposit,Status
4610,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4611,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4612,1BHKApartment,590,Thane West,23500,1,0,13 days,0,Furnished
4613,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4614,1RKStudioApartment,702,Kharghar,12000,1,0,13 days,0,Semi-Furnished
4615,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4616,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4617,1RKStudioApartment,702,Kharghar,12000,1,0,13 days,0,Semi-Furnished
4618,1BHKApartment,590,Thane West,23500,1,0,13 days,0,Furnished
4619,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4620,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4621,1BHKApartment,590,Thane West,23500,1,0,12 days,0,Furnished
4622,1RKStudioApartment,702,Kharghar,12000,1,0,13 days,0,Semi-Furnished
4623,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4624,2BHKApartment,876,Belapur,30000,2,0,13 days,0,Semi-Furnished
4625,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4626,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4627,2BHKApartment,1005,Badlapur West,14000,2,0,15 days,0,Semi-Furnished
4628,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4629,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4630,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4631,1BHKApartment,650,Andheri East,80000,1,0,7 days,0,Furnished
4632,1BHKApartment,550,Kandivali West,34000,1,0,7 days,0,Semi-Furnished
4633,2BHKApartment,900,Andheri West,60000,2,0,7 days,0,Furnished
4634,1BHKApartment,650,Andheri East,80000,1,0,7 days,0,Furnished
4635,2BHKApartment,900,Andheri West,60000,2,0,7 days,0,Furnished
4636,2BHKApartment,600,Malad West,52000,2,0,4 days,0,Furnished
4637,2BHKApartment,1200,Malad West,52000,2,0,4 days,0,Furnished
4638,2BHKApartment,600,Malad West,52000,2,0,4 days,0,Furnished
4639,2BHKApartment,600,Chembur,47000,1,0,2 days,0,Semi-Furnished
4640,2BHKApartment,600,Malad West,52000,2,0,2 days,0,Furnished
4641,2BHKApartment,500,Malad East,26000,2,0,11 days,0,Unfurnished
4642,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4643,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4644,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4645,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4646,2BHKApartment,500,Malad East,26000,2,0,11 days,0,Unfurnished
4647,2BHKApartment,876,Belapur,30000,2,0,11 days,0,Semi-Furnished
4648,3BHKApartment,1690,Andheri East,142300,3,0,10 days,0,Semi-Furnished
4649,2BHKApartment,700,Bhandup East,32000,1,0,11 days,0,Semi-Furnished
4650,1BHKApartment,650,Andheri East,80000,1,0,8 days,0,Furnished
4651,1BHKApartment,500,Dombivali,11000,1,0,14 days,0,Unfurnished
4652,1BHKApartment,590,Thane West,23500,1,0,12 days,0,Furnished
4653,3BHKApartment,1690,Andheri East,142300,3,0,10 days,0,Semi-Furnished
4654,2BHKApartment,1115,Kharghar,28000,2,0,10 days,0,Semi-Furnished
4655,3BHKApartment,1000,Bhiwandi,15000,2,0,16 days,0,Unfurnished
4656,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4657,3BHKApartment,1690,Andheri East,142300,3,0,11 days,0,Semi-Furnished
4658,3BHKApartment,1690,Andheri East,142300,3,0,12 days,0,Semi-Furnished
4659,1RKStudioApartment,420,Girgaon,15000,1,0,14 days,0,Furnished
4660,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4661,1RKStudioApartment,702,Kharghar,12000,1,0,13 days,0,Semi-Furnished
4662,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4663,2BHKApartment,876,Belapur,30000,2,0,13 days,0,Semi-Furnished
4664,1BHKApartment,590,Thane West,23500,1,0,13 days,0,Furnished
4665,2BHKApartment,500,Malad East,26000,2,0,13 days,0,Unfurnished
4666,2BHKApartment,1115,Kharghar,25200,2,0,7 days,0,Semi-Furnished
4667,2BHKApartment,1115,Kharghar,25200,2,0,8 days,0,Semi-Furnished
4668,2BHKApartment,1120,Kharghar,30000,2,0,8 days,0,Semi-Furnished
4669,3BHKApartment,1690,Andheri East,142300,3,0,8 days,0,Semi-Furnished
4670,1BHKApartment,650,Andheri East,80000,1,0,7 days,0,Furnished
4671,1BHKApartment,650,Andheri East,80000,1,0,6 days,0,Furnished
4672,1BHKApartment,550,Kandivali West,34000,1,0,6 days,0,Semi-Furnished
4673,2BHKApartment,600,Malad West,52000,2,0,a day,0,Furnished
4674,2BHKApartment,600,Malad West,52000,2,0,a day,0,Furnished
4675,2BHKApartment,600,Malad West,52000,2,0,a day,0,Furnished
4676,2BHKApartment,600,Malad West,52000,2,0,a day,0,Furnished
4677,2BHKApartment,600,Malad West,52000,2,0,16 hours,0,Furnished
4678,2BHKApartment,600,Malad West,52000,2,0,17 hours,0,Furnished
4679,2BHKApartment,600,Malad West,52000,2,0,a day,0,Furnished
4680,2BHKApartment,730,Thane West,36000,2,0,13 hours,0,Semi-Furnished
4681,2BHKApartment,600,Malad West,52000,2,0,13 hours,0,Furnished
4682,1BHKApartment,715,Thane West,25000,1,0,33 minutes,0,Semi-Furnished
4683,1BHKApartment,510,Kurla West,27000,1,0,an hour,0,Semi-Furnished
4684,1BHKApartment,710,Parel,75000,2,3,a year,0,Semi-Furnished
4685,2BHKApartment,847,Thane West,48000,2,2,2 months,225000,Furnished
4686,1BHKApartment,710,Airoli,21500,2,0,a year,0,Unfurnished
4687,1BHKApartment,650,Goregaon West,32000,1,0,a year,100000,Semi-Furnished
4688,2BHKApartment,1150,Airoli,29500,2,0,2 years,0,Semi-Furnished
4689,2BHKApartment,1310,Airoli,19000,2,0,2 years,0,Semi-Furnished
4690,1BHKApartment,700,Airoli,18000,1,0,a year,0,Unfurnished
4691,1BHKApartment,700,Airoli,20000,1,0,2 years,0,Semi-Furnished
4692,1BHKApartment,710,Airoli,16000,1,0,2 years,0,Semi-Furnished
4693,1BHKApartment,700,Airoli,21000,1,0,2 years,0,Semi-Furnished
4694,3BHKApartment,1600,Airoli,33000,2,0,2 years,0,Semi-Furnished
4695,2BHKApartment,1170,Airoli,33500,2,0,2 years,0,Semi-Furnished
4696,2BHKApartment,1245,Airoli,37000,2,0,a year,0,Semi-Furnished
4697,1RKStudioApartment,450,Airoli,7500,2,0,2 years,0,Furnished
4698,3BHKApartment,1800,Airoli,35000,3,0,a year,0,Semi-Furnished
4699,1BHKApartment,700,Airoli,23000,1,0,2 years,0,Semi-Furnished
4700,1BHKApartment,700,Seawoods,19000,1,0,2 years,0,Furnished
4701,3BHKApartment,2500,Airoli,35000,3,0,2 years,0,Semi-Furnished
4702,2BHKApartment,1300,Airoli,37000,4,0,a year,0,Semi-Furnished
4703,2BHKApartment,1145,Airoli,31000,2,0,a year,0,Furnished
4704,1BHKApartment,710,Airoli,22000,2,0,2 years,0,Semi-Furnished
4705,1BHKApartment,710,Airoli,23500,1,0,a year,0,Semi-Furnished
4706,3BHKApartment,1900,Airoli,46000,2,0,2 years,0,Semi-Furnished
4707,3BHKApartment,1800,Airoli,29000,2,0,3 years,0,Semi-Furnished
4708,2BHKApartment,1300,Airoli,27000,2,0,3 years,0,Semi-Furnished
4709,1BHKApartment,675,Mira Road East,15000,1,0,3 years,60000,Unfurnished
4710,2BHKApartment,999,Kandivali West,35000,2,3,3 years,200000,Unfurnished
4711,3BHKApartment,1200,Malad West,65000,3,0,a year,300000,Semi-Furnished
4712,2BHKApartment,663,Bhandup West,30000,2,0,a year,100000,Unfurnished
4713,3BHKApartment,1680,Kharghar,42000,3,0,a year,100000,Semi-Furnished
4714,3BHKApartment,963,Kharghar,60000,3,2,a year,200000,Semi-Furnished
4715,2BHKApartment,1140,Kharghar,40000,2,0,a year,100000,Semi-Furnished
4716,2BHKApartment,1000,Kharghar,22000,2,2,a year,100000,Unfurnished
4717,3BHKApartment,1430,Kharghar,30000,3,0,a year,100000,Unfurnished
4718,2BHKApartment,1100,Kharghar,18500,2,2,a year,100000,Unfurnished
4719,1BHKApartment,595,Bhandup West,34000,2,2,2 months,200000,Unfurnished
4720,3BHKApartment,1300,Ghansoli,50000,2,4,2 months,150000,Unfurnished
4721,1BHKApartment,380,Ghansoli,16000,1,0,2 months,40000,Unfurnished
4722,1BHKApartment,500,Ghansoli Gaon,10000,2,1,2 months,30000,Unfurnished
4723,1BHKApartment,642,Ghansoli,21000,1,0,2 months,50000,Unfurnished
4724,1BHKApartment,644,Ghansoli,17000,2,2,2 months,45000,Unfurnished
4725,1BHKApartment,649,Ghansoli,18000,2,1,2 months,50000,Semi-Furnished
4726,2BHKApartment,1220,Ghansoli,42000,2,3,2 months,150000,Unfurnished
4727,2BHKApartment,1245,Ghansoli,44000,2,4,2 months,140000,Unfurnished
4728,1BHKApartment,625,Kalyan West,10000,1,0,2 months,30000,Unfurnished
4729,2BHKApartment,1264,Ghansoli,58000,2,3,2 months,150000,Semi-Furnished
4730,2BHKApartment,1100,Ghansoli,26000,2,2,2 months,70000,Semi-Furnished
4731,2BHKApartment,1220,Ghansoli,40000,2,4,2 months,125000,Furnished
4732,1BHKApartment,625,Ghansoli,12000,2,1,2 months,35000,Unfurnished
4733,1BHKApartment,620,Ghansoli,12500,2,1,2 months,30000,Unfurnished
4734,1BHKApartment,680,Ghansoli,13000,2,1,2 months,35000,Unfurnished
4735,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4736,1BHKApartment,590,Thane West,23500,1,0,11 days,0,Semi-Furnished
4737,1BHKApartment,350,Thane West,22000,2,0,13 hours,0,Semi-Furnished
4738,2BHKApartment,565,Tilak Nagar,35000,1,0,a year,150000,Unfurnished
4739,1BHKApartment,365,Kandivali East,25500,1,0,2 days,145000,Unfurnished
4740,2BHKApartment,1025,Airoli,27000,2,2,3 years,100000,Unfurnished
4741,1BHKApartment,450,Goregaon East,22000,2,0,a year,75000,Unfurnished
4742,2BHKApartment,400,Borivali East,45000,2,0,a year,150000,Semi-Furnished
4743,3BHKApartment,1250,Juhu Scheme,250000,3,0,a year,600000,Furnished
4744,2BHKApartment,900,Bandra West,120000,2,2,a year,250000,Furnished
4745,4BHKApartment,1400,Bandra West,225000,4,0,a year,600000,Furnished
4746,2BHKIndependentFloor,650,Andheri West,60000,2,0,a month,0,Unfurnished
4747,2BHKApartment,880,Thane West,22000,2,0,a year,100000,Semi-Furnished
4748,1BHKApartment,620,Thane West,18000,2,0,a year,85000,Semi-Furnished
4749,3BHKApartment,1460,Balkum,37000,3,5,a year,160000,Semi-Furnished
4750,3BHKApartment,1250,Balkum,32000,2,3,a year,130000,Semi-Furnished
4751,2BHKApartment,1030,Balkum,28000,2,3,a year,125000,Semi-Furnished
4752,2BHKApartment,860,Balkum,26000,2,1,a year,100000,Semi-Furnished
4753,1BHKApartment,550,Thane West,14000,1,2,2 months,75000,Unfurnished
4754,2BHKApartment,949,Malad West,39858,2,0,6 months,80000,Furnished
4755,1RKStudioApartment,310,Borivali East,50000,1,1,2 months,200000,Semi-Furnished
4756,3BHKApartment,1845,Parel,375000,3,0,13 days,0,Furnished
4757,2BHKApartment,876,Belapur,30000,2,0,12 days,0,Furnished
4758,1BHKApartment,613,Andheri East,50000,1,0,2 days,0,Semi-Furnished
4759,2BHKApartment,1120,Kharghar,30001,2,0,3 days,0,Semi-Furnished
4760,1RKStudioApartment,150,Borivali East,20000,1,1,a year,10000,Semi-Furnished
4761,3BHKApartment,1235,Goregaon East,62000,2,1,5 years,300000,Semi-Furnished
4762,1BHKApartment,635,Kamothe,12000,1,1,5 years,50000,Semi-Furnished
4763,3BHKApartment,1377,Jogeshwari East,67000,2,2,4 years,200000,Semi-Furnished
4764,3BHKApartment,2050,Goregaon West,77000,3,0,3 years,300000,Semi-Furnished
4765,3BHKApartment,1200,Goregaon West,52000,3,0,3 years,300000,Unfurnished
4766,2BHKApartment,1500,Andheri East,22000,2,0,3 years,0,Furnished
4767,2BHKApartment,1220,Kandivali East,13000,2,0,3 years,0,Semi-Furnished
4768,2BHKApartment,900,Ambernath East,11000,2,0,a year,50000,Unfurnished
4769,3BHKApartment,1665,vakola santacuz e,85000,3,3,3 years,0,Furnished
4770,3BHKApartment,1200,Gulmohar Road,115000,3,3,3 years,0,Unfurnished
4771,2BHKApartment,1325,Kharghar,26000,2,0,a year,100000,Semi-Furnished
4772,2BHKApartment,1100,Kharghar,22000,2,2,a year,100000,Unfurnished
4773,2BHKApartment,1200,Kharghar,26000,2,3,a year,100000,Unfurnished
4774,3BHKApartment,1017,Kharghar,70000,3,1,a year,200000,Semi-Furnished
4775,2BHKApartment,1050,Kharghar,26000,2,0,a year,100000,Unfurnished
4776,3BHKApartment,1120,Kharghar,36000,3,3,a year,100000,Semi-Furnished
4777,3BHKApartment,1502,Kharghar,35000,3,0,a year,100000,Semi-Furnished
4778,3BHKApartment,1458,Kharghar,40000,3,0,a year,100000,Furnished
4779,2BHKApartment,1305,Kharghar,33000,2,0,a year,100000,Semi-Furnished
4780,3BHKApartment,1780,Kharghar,55000,3,0,a year,100000,Semi-Furnished
4781,2BHKApartment,1325,Kharghar,22000,2,0,a year,10000,Unfurnished
4782,1BHKApartment,1000,Kharghar,22000,2,2,a year,100000,Unfurnished
4783,2BHKApartment,1185,Kharghar,30000,2,0,a year,100000,Semi-Furnished
4784,2BHKApartment,1000,Kharghar,24000,2,2,a year,100000,Semi-Furnished
4785,1BHKApartment,622,Dahisar,14000,1,0,a year,50000,Unfurnished
4786,2BHKApartment,1150,Kharghar,19500,2,1,a year,60000,Semi-Furnished
4787,2BHKApartment,1170,Kharghar,20000,2,0,a year,50000,Semi-Furnished
4788,2BHKApartment,950,Kharghar,34000,2,2,a year,100000,Semi-Furnished
4789,1BHKApartment,668,Powai,45000,1,0,2 months,0,Semi-Furnished
4790,3BHKApartment,1300,Andheri West,120000,3,0,2 years,0,Furnished
4791,1BHKApartment,250,Andheri East,21000,1,0,a year,50000,Semi-Furnished
4792,2BHKApartment,1246,Panvel,15000,2,3,a year,50000,Semi-Furnished
4793,1BHKApartment,300,Santacruz East,5000,1,0,16 days,0,Semi-Furnished
4794,3BHKApartment,1800,Panvel,35000,3,0,22 days,0,Semi-Furnished
4795,2BHKApartment,1200,Malad West,52000,2,0,13 hours,0,Furnished
4796,3BHKApartment,2100,Ghansoli,75000,3,4,a year,300000,Unfurnished
4797,2BHKApartment,800,Lower Parel,160000,2,0,a year,350000,Semi-Furnished
4798,4BHKApartment,1600,Juhu,300000,4,0,a year,600000,Semi-Furnished
4799,2BHKApartment,800,Santacruz West,150000,2,2,a year,300000,Semi-Furnished
4800,2BHKApartment,1133,Kharghar,25000,2,0,a year,100000,Unfurnished
4801,2BHKApartment,1060,Dharavi,56000,2,0,a year,300000,Furnished
4802,2BHKApartment,1050,Kharghar,18000,2,0,a year,100000,Unfurnished
4803,4BHKApartment,2450,Kharghar,64000,4,4,a year,100000,Furnished
4804,2BHKApartment,1325,Kharghar,35000,2,0,a year,100000,Semi-Furnished
4805,3BHKApartment,1760,Kharghar,45000,3,0,a year,100000,Semi-Furnished
4806,2BHKApartment,1130,Kharghar,30000,2,2,a year,100000,Unfurnished
4807,3BHKApartment,1489,Kharghar,27000,3,3,a year,100000,Unfurnished
4808,3BHKApartment,1489,Kharghar,27000,3,3,a year,100000,Unfurnished
4809,2BHKApartment,1140,Kharghar,35000,2,0,a year,100000,Semi-Furnished
4810,3BHKApartment,1810,Kharghar,55000,3,0,a year,100000,Semi-Furnished
4811,2BHKApartment,1077,Kharghar,22000,2,2,a year,100000,Unfurnished
4812,2BHKApartment,1140,Kharghar,40000,2,0,a year,100000,Semi-Furnished
4813,3BHKApartment,1489,Kharghar,27000,3,3,a year,100000,Unfurnished
4814,3BHKApartment,1458,Kharghar,40000,3,0,a year,100000,Furnished
4815,2BHKApartment,1230,Kharghar,33000,2,0,a year,100000,Semi-Furnished
4816,2BHKApartment,1138,Kharghar,22000,2,0,a year,100000,Unfurnished
4817,3BHKApartment,1680,Kharghar,42000,3,0,a year,100000,Semi-Furnished
4818,2BHKApartment,1200,Kharghar,26000,2,3,a year,100000,Semi-Furnished
4819,3BHKApartment,1378,Dombivali,40000,3,1,2 months,150000,Semi-Furnished
4820,2BHKApartment,670,Koper Khairane,30000,2,0,2 months,0,Semi-Furnished
4821,4BHKApartment,1200,Andheri West,325000,3,2,2 months,1000000,Furnished
4822,2BHKApartment,1027,Borivali East,50000,2,0,2 months,200000,Unfurnished
4823,3BHKApartment,1570,Borivali East,85000,3,1,2 months,400000,Unfurnished
4824,2BHKApartment,1200,Bandra East,55000,2,1,2 months,200000,Unfurnished
4825,2BHKApartment,850,Andheri West,54400,2,0,9 days,100000,Furnished
4826,2BHKApartment,730,Thane West,38000,2,0,13 hours,0,Semi-Furnished
4827,3BHKApartment,1461,Goregaon East,90000,3,0,a year,300000,Semi-Furnished
4828,3BHKApartment,1946,Kanjurmarg,60000,3,1,3 years,300000,Unfurnished
4829,2BHKApartment,943,Bhandup West,43000,2,3,3 years,200000,Semi-Furnished
4830,1BHKApartment,650,Bhandup West,27000,2,0,3 years,120000,Unfurnished
4831,3BHKApartment,1700,Juhu Scheme,375000,3,3,a year,1000000,Furnished
4832,3BHKApartment,1900,Bandra East,225000,3,0,a year,600000,Semi-Furnished
4833,3BHKApartment,1147,Malad West,70000,3,2,a year,300000,Unfurnished
4834,2BHKApartment,960,Ambernath East,8000,2,4,a year,40000,Semi-Furnished
4835,5BHKApartment,5400,Goregaon East,250000,5,2,5 years,1000000,Semi-Furnished
4836,3BHKApartment,1950,Goregaon East,80000,3,1,5 years,350000,Semi-Furnished
4837,5BHKApartment,2795,Goregaon East,160000,5,2,5 years,600000,Semi-Furnished
4838,6BHKApartment,3640,Goregaon East,220000,6,2,5 years,1000000,Semi-Furnished
4839,3BHKApartment,1665,Goregaon West,67000,3,1,5 years,300000,Semi-Furnished
4840,3BHKApartment,1665,Goregaon West,67000,3,1,5 years,300000,Semi-Furnished
4841,3BHKApartment,1665,Goregaon West,67000,3,1,5 years,300000,Semi-Furnished
4842,3BHKApartment,1665,Goregaon West,67000,3,1,5 years,300000,Semi-Furnished
4843,1BHKApartment,481,Bhandup West,20000,1,1,2 months,100000,Unfurnished
4844,3BHKApartment,1760,Kharghar,45000,3,0,a year,200000,Semi-Furnished
4845,1BHKApartment,585,Ulwe,9500,1,1,a year,50000,Unfurnished
4846,2BHKApartment,1110,Kharghar,20000,2,2,a year,100000,Semi-Furnished
4847,2BHKApartment,1150,Kharghar,25000,2,0,a year,100000,Unfurnished
4848,2BHKApartment,1130,Kharghar,30000,2,2,a year,100000,Unfurnished
4849,2BHKApartment,1130,Kharghar,30000,2,2,a year,100000,Unfurnished
4850,3BHKApartment,1502,Kharghar,35000,3,0,a year,100000,Semi-Furnished
4851,3BHKApartment,1502,Kharghar,35000,3,0,a year,100000,Semi-Furnished
4852,2BHKApartment,1100,Kharghar,30000,1,2,a year,100000,Furnished
4853,2BHKApartment,806,Kharghar,24000,2,2,a year,100000,Semi-Furnished
4854,2BHKApartment,1000,Kharghar,21000,2,2,a year,100000,Unfurnished
4855,3BHKApartment,1458,Kharghar,40000,3,0,a year,160000,Furnished
4856,2BHKApartment,1305,Kharghar,33000,2,0,a year,100000,Semi-Furnished
4857,2BHKApartment,1305,Kharghar,33000,2,0,a year,100000,Semi-Furnished
4858,2BHKApartment,700,Kharghar,42000,2,2,a year,100000,Semi-Furnished
4859,3BHKApartment,1498,Kharghar,33000,3,0,a year,100000,Semi-Furnished
4860,3BHKApartment,1400,Kharghar,45000,3,3,a year,100000,Furnished
4861,2BHKApartment,1140,Kharghar,36000,2,0,a year,100000,Semi-Furnished
4862,3BHKApartment,1525,Kharghar,52000,3,3,a year,100000,Semi-Furnished
4863,2BHKApartment,850,Kharghar,17000,2,2,a year,100000,Unfurnished
4864,3BHKApartment,1489,Kharghar,27000,3,3,a year,100000,Unfurnished
4865,3BHKApartment,1017,Kharghar,30000,3,3,a year,100000,Semi-Furnished
4866,2BHKApartment,670,Koper Khairane,30000,2,0,2 months,0,Semi-Furnished
4867,3BHKApartment,1461,Goregaon East,93000,3,0,a year,300000,Semi-Furnished
4868,3BHKApartment,1450,Goregaon East,95000,3,1,a year,300000,Furnished
4869,3BHKApartment,1300,Khar West,180000,4,0,2 months,300000,Semi-Furnished
4870,2BHKApartment,1061,Ambernath East,7000,2,0,3 years,40000,Unfurnished
4871,4BHKApartment,2390,Bandra East,400000,4,0,a year,1200000,Furnished
4872,2BHKApartment,650,Borivali West,33000,2,0,a year,150000,Semi-Furnished
4873,2BHKApartment,1050,Kharghar,30000,2,2,a year,100000,Furnished
4874,2BHKApartment,806,Kharghar,24000,2,2,a year,100000,Semi-Furnished
4875,2BHKApartment,940,Kharghar,36500,2,2,a year,100000,Semi-Furnished
4876,2BHKApartment,1265,Kharghar,28000,2,0,a year,100000,Semi-Furnished
4877,2BHKApartment,1080,Kharghar,25000,2,2,a year,100000,Unfurnished
4878,2BHKApartment,1325,Kharghar,22000,2,0,a year,100000,Unfurnished
4879,3BHKApartment,963,Kharghar,60000,3,3,a year,100000,Semi-Furnished
4880,3BHKApartment,1250,Kharghar,35000,3,3,a year,100000,Semi-Furnished
4881,2BHKApartment,1410,Kharghar,28000,2,2,a year,100000,Semi-Furnished
4882,2BHKApartment,1325,Kharghar,26000,2,0,a year,100000,Semi-Furnished
4883,1BHKApartment,650,Kharghar,16000,1,1,a year,60000,Unfurnished
4884,2BHKApartment,800,Kharghar,34000,2,2,a year,100000,Semi-Furnished
4885,3BHKApartment,1450,Kharghar,35000,3,2,a year,200000,Semi-Furnished
4886,2BHKApartment,1171,Kharghar,17000,2,0,a year,100000,Semi-Furnished
4887,2BHKApartment,1065,Kharghar,26000,2,3,a year,100000,Semi-Furnished
4888,2BHKApartment,1065,Kharghar,26000,2,3,a year,100000,Unfurnished
4889,3BHKApartment,1430,Kharghar,30000,3,0,a year,120000,Unfurnished
4890,1BHKApartment,800,Kharghar,16000,1,1,a year,80000,Semi-Furnished
4891,2BHKApartment,670,Koper Khairane,30000,2,0,2 months,0,Semi-Furnished
4892,1RKStudioApartment,750,Kapurbawadi,100000,1,0,a month,600000,Furnished
4893,1BHKApartment,578,Thane West,20808,1,0,a month,85000,Semi-Furnished
4894,2BHKApartment,1130,Santacruz East,110000,2,0,2 months,200000,Furnished
4895,3BHKApartment,1554,Juhu,145000,3,0,2 months,250000,Semi-Furnished
4896,2BHKApartment,975,Vikhroli,50000,2,0,3 years,0,Unfurnished
4897,3BHKApartment,1445,Malad East,62000,3,0,3 years,300000,Semi-Furnished
4898,2BHKApartment,820,Juhu Scheme,140000,3,2,a year,350000,Furnished
4899,3BHKApartment,1200,Juhu Scheme,140000,3,3,a year,400000,Furnished
4900,3BHKApartment,1250,Dombivali,14500,2,2,3 years,60000,Unfurnished
